""	"Name"	"Genes (tot)"	"Stat (dist.dir.up)"	"p (dist.dir.up)"	"p adj (dist.dir.up)"	"Stat (dist.dir.dn)"	"p (dist.dir.dn)"	"p adj (dist.dir.dn)"	"Stat (non-dir.)"	"p (non-dir.)"	"p adj (non-dir.)"	"Genes (up)"	"Stat (mix.dir.up)"	"p (mix.dir.up)"	"p adj (mix.dir.up)"	"Genes (down)"	"Stat (mix.dir.dn)"	"p (mix.dir.dn)"	"p adj (mix.dir.dn)"
"275"	"Thyroid cancer"	11	-0.098818	0.58844	0.95057	0.098818	0.41156	0.99471	-9.7957	0.28187	0.67763	3	-7.0902	0.59156	0.99951	8	-7.1447	0.23083	0.54195
"276"	"Thyroid hormone signaling pathway"	42	-0.35919	0.86582	1	0.35919	0.13418	0.83522	-22.475	0.45537	0.83167	25	-22.308	0.88462	0.99951	17	-8.2746	0.036115	0.38113
"277"	"Thyroid hormone synthesis"	21	-0.58753	0.99012	1	0.58753	0.0098818	0.17729	-10.425	0.036438	0.31754	7	-6.4828	0.16194	0.69402	14	-8.1846	0.07667	0.41693
"278"	"Tight junction"	80	0.057327	0.15025	0.66435	-0.057327	0.84975	1	-33.358	0.70154	0.99974	37	-22.382	0.47509	0.98978	43	-24.738	0.81536	0.93453
"279"	"Toll-like receptor signaling pathway"	29	-0.18438	0.65533	0.95057	0.18438	0.34467	0.99471	-22.8	0.87628	0.99974	17	-20.934	0.96081	0.99951	12	-10.527	0.3627	0.64337
"280"	"Toxoplasmosis"	41	0.20646	0.065585	0.53284	-0.20646	0.93441	1	-21.277	0.34765	0.73634	23	-17.523	0.45112	0.98785	18	-12.304	0.27011	0.57087
"281"	"Transcriptional misregulation in cancer"	23	-0.29288	0.84001	1	0.29288	0.15999	0.84134	-27.652	0.99958	0.99974	11	-21.213	0.99645	0.99951	12	-17.972	0.97195	0.99064
"282"	"Tryptophan metabolism"	21	0.2047	0.090618	0.59484	-0.2047	0.90938	1	-10.333	0.034218	0.31445	11	-5.9418	0.023537	0.35306	10	-8.7424	0.26537	0.56487
"283"	"Tuberculosis"	54	-0.56421	0.98273	1	0.56421	0.017268	0.27719	-25.828	0.48293	0.86137	24	-18.911	0.58834	0.99951	30	-17.738	0.3773	0.65329
"284"	"Type I diabetes mellitus"	5	0.26369	0.089927	0.59484	-0.26369	0.91007	1	-9.3638	0.67036	0.99974	4	-6.3643	0.38145	0.94396	1	-8.2095	0.93587	0.97716
"285"	"Type II diabetes mellitus"	18	0.33392	0.028746	0.32897	-0.33392	0.97125	1	-16.21	0.65464	0.99974	12	-13.932	0.62373	0.99951	6	-8.3729	0.52134	0.77746
"286"	"Tyrosine metabolism"	13	0.023469	0.36315	0.95057	-0.023469	0.63685	0.99471	-7.8239	0.057898	0.35124	5	-5.8967	0.22997	0.78127	8	-5.3118	0.091321	0.45356
"287"	"Ubiquinone and other terpenoid-quinone biosynthesis"	6	-0.23422	0.79006	1	0.23422	0.20994	0.87716	-8.7125	0.53288	0.92704	3	-10.225	0.88264	0.99951	3	-2.0959	0.11085	0.48934
"288"	"Ubiquitin mediated proteolysis"	51	0.26935	0.029122	0.32897	-0.26935	0.97088	1	-29.638	0.91638	0.99974	23	-17.166	0.40693	0.94634	28	-24.441	0.98533	0.99064
"289"	"VEGF signaling pathway"	28	-0.10774	0.52898	0.95057	0.10774	0.47102	0.99471	-17.317	0.33859	0.73336	16	-17.304	0.78001	0.99951	12	-6.4716	0.056704	0.41279
"290"	"Valine, leucine and isoleucine degradation"	41	0.30272	0.025656	0.32804	-0.30272	0.97434	1	-13.799	0.0030773	0.11732	27	-10.418	0.0031513	0.19725	14	-9.1463	0.1323	0.48934
"291"	"Vascular smooth muscle contraction"	40	-0.24066	0.7241	0.96956	0.24066	0.2759	0.99471	-18.565	0.12121	0.45793	13	-11.443	0.27532	0.78815	27	-14.657	0.16972	0.52234
"292"	"Vasopressin-regulated water reabsorption"	22	-0.77594	0.99903	1	0.77594	0.0009699	0.032869	-10.027	0.02351	0.27338	5	-9.2691	0.61008	0.99951	17	-6.3792	0.0080089	0.27248
"293"	"Vibrio cholerae infection"	21	-0.7417	0.99883	1	0.7417	0.0011651	0.035537	-11.174	0.059128	0.35124	7	-8.9816	0.41756	0.9636	14	-7.3346	0.044214	0.38752
"294"	"Viral carcinogenesis"	66	0.21417	0.045436	0.43273	-0.21417	0.95456	1	-28.584	0.47661	0.85509	34	-20.921	0.38388	0.94396	32	-19.485	0.53977	0.78295
"295"	"Viral myocarditis"	25	0.4134	0.010854	0.22069	-0.4134	0.98915	1	-13.887	0.11898	0.45793	19	-10.577	0.038292	0.40546	6	-9.5255	0.66263	0.85615
"296"	"Vitamin B6 metabolism"	3	-0.08076	0.59543	0.95057	0.08076	0.40457	0.99471	-3.0519	0.16852	0.51917	2	-3.0418	0.24897	0.78815	1	-0.98438	0.22085	0.54195
"297"	"Vitamin digestion and absorption"	5	-0.13483	0.67806	0.95057	0.13483	0.32194	0.99471	-6.4017	0.32325	0.71964	3	-6.8861	0.56721	0.99951	2	-1.6882	0.14155	0.48934
"298"	"Wnt signaling pathway"	37	-0.031627	0.3597	0.95057	0.031627	0.6403	0.99471	-20.863	0.43418	0.81146	21	-15.689	0.31654	0.8633	16	-13.753	0.52202	0.77746
"299"	"alpha-Linolenic acid metabolism"	4	-0.19503	0.76861	1	0.19503	0.23139	0.941	-9.2554	0.74099	0.99974	1	-8.2095	0.91873	0.99951	3	-5.9475	0.48412	0.75802
"300"	"beta-Alanine metabolism"	18	0.44201	0.0080666	0.17907	-0.44201	0.99193	1	-10.351	0.06687	0.35124	15	-8.6343	0.03916	0.40546	3	-6.0478	0.49639	0.76256
"301"	"cAMP signaling pathway"	56	-0.20757	0.63204	0.95057	0.20757	0.36796	0.99471	-23.344	0.16026	0.51809	27	-17.119	0.25767	0.78815	29	-15.922	0.21855	0.54195
"302"	"cGMP-PKG signaling pathway"	56	-0.49604	0.9564	1	0.49604	0.043604	0.52381	-19.387	0.011926	0.21397	24	-15.417	0.19796	0.72436	32	-12.295	0.014905	0.36448
"303"	"mRNA surveillance pathway"	43	0.30714	0.022975	0.32333	-0.30714	0.97702	1	-26.338	0.84485	0.99974	31	-22.427	0.69584	0.99951	12	-13.811	0.74098	0.88761
"304"	"mTOR signaling pathway"	59	-0.87448	0.99971	1	0.87448	0.00028502	0.015957	-26.963	0.47429	0.85509	27	-26.443	0.98763	0.99951	32	-12.321	0.015223	0.36448
"305"	"p53 signaling pathway"	11	0.11006	0.22968	0.81456	-0.11006	0.77032	1	-15.064	0.86948	0.99974	6	-11.673	0.79462	0.99951	5	-9.5572	0.74178	0.88761
